ITAE,ST,OS,ITAE,ST,OS,ITAE,ST,OS,ITAE,ST,OS,ITAE,ST,OS,ITAE,ST,OS,ITAE,ST,OS
0.360222113503185,2.0114942528735633,9.296135604381556,0.21077855266938417,2.159090909090909,6.515794992446894,0.22369398261541712,2.159090909090909,10.89126393198967,0.08337026071949732,0.8490566037735849,8.912639319896693,0.07404799432400573,0.7924528301886793,3.927202522754664,0.13111356214171596,0.7924528301886793,5.0776839256286666,0.17785291910759757,1.915492957746479,11.965050548315048
0.8750227976548165,2.586206896551724,0.0,0.8634520522973026,2.6136363636363638,0.0,1.6576015789442027,3.75,0.0,0.2155373492554506,1.8679245283018868,0.0,0.23200829907556847,1.6415094339622642,0.0,0.25573570850312216,5.0,0.0,0.8077460405222985,2.647887323943662,0.0
0.14495143330844795,1.0344827586206897,10.830113291740412,0.12217748721615194,0.9659090909090908,4.790069162845606,0.14846573065159277,1.1931818181818181,2.761165425181389,0.038736218599279004,0.7358490566037736,6.61166906356811,0.043525404524192075,0.7924528301886793,3.1602099537849373,0.05414560513167087,0.7924528301886793,1.7540593942006466,0.07770140913951211,0.9577464788732395,8.743690699338913
0.06339321464934025,0.8045977011494253,0.47574341297149103,0.13171085891552345,0.7954545454545454,0.5716174840927069,0.16868539795505355,1.6477272727272727,14.26602154970169,0.03407532824021016,0.5660377358490566,3.5437062382698006,0.01940021256655286,0.5660377358490566,1.2427359819412176,0.004097874215931589,0.5660377358490566,0.0,0.09681150332415443,0.8450704225352113,4.908738657832146
