mean,std,mean,std,mean,std
0.3628135723206221,0.2029020313929435,2.162674158156486,1.1834051816696067,16.754325443790073,8.825703194136109
0.6879526035348876,0.5766737775607563,2.648282922233228,0.8847791608640996,2.8488216123410632,5.254612828589046
0.14374806383961536,0.05355799866344781,0.9550885933094279,0.25954061104871334,15.602013610658188,8.27910928116824
0.19632482535933934,0.12058789858248604,1.5784898067651192,0.5647183845155477,23.012602542127876,14.12751605786445
